,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
128,11.818795467571931,-2.5325121228153966,0.2864707,18.28189,-22.623814558079605,20.15886,-20.746844558079605,17.70433,-23.201374558079607
129,241.61964516483468,38.02937942388775,0.21476851,17.60285,-22.593649599610448,18.97245,-21.22404959961045,17.17367,-23.022829599610446
130,201.97090361812712,17.362997247095993,0.2056522,17.463639999999998,-22.627447331060296,18.87801,-21.213077331060294,16.94441,-23.146677331060292
131,245.4869205741962,51.888126120564095,0.24556264,18.11973,-22.404640835899688,19.47077,-21.053600835899687,17.60963,-22.91474083589969
132,359.468831313136,1.2752847479791054,0.21054423,17.32974,-22.818438723725848,18.80888,-21.33929872372585,16.83672,-23.31145872372585
133,223.9297183145049,56.156282332633765,0.29785556,18.48469,-22.518208404036052,20.06137,-20.941528404036053,17.91057,-23.092328404036053
134,166.52466595461982,3.989150651449728,0.24360834,17.81569,-22.68903269334488,19.12453,-21.38019269334488,17.199279999999998,-23.305442693344883
135,169.55658794718838,27.20647808947412,0.2894432,18.1169,-22.814519356075685,19.555989999999998,-21.37542935607569,17.59518,-23.336239356075687
136,219.13164723759814,-2.9846460817540894,0.23742643,18.06999,-22.371610147066836,19.61927,-20.822330147066836,17.46661,-22.974990147066837
137,10.70772598611228,0.2153549612413568,0.25899363,17.81273,-22.84290269564298,19.52254,-21.13309269564298,17.33087,-23.324762695642978
138,152.62400368312106,37.168551922736405,0.26137307,18.00388,-22.674351071854435,19.263070000000003,-21.41516107185443,17.46706,-23.211171071854434
139,221.7575476110121,9.826494977856397,0.20737043,17.52714,-22.584141209452486,18.85699,-21.254291209452486,17.06299,-23.048291209452486
140,331.5282681646078,5.688846167182528,0.28147465,18.27242,-22.589505861942865,20.0084,-20.853525861942863,17.70402,-23.157905861942865
141,163.12763364290532,11.422521855993281,0.21976629,17.05205,-23.200497604592293,18.46351,-21.789037604592295,16.58066,-23.671887604592293
142,335.55215585639826,27.143619861568407,0.23141350000000002,18.07674,-22.30199246073949,19.63823,-20.740502460739492,17.51853,-22.860202460739494
143,200.42046325640098,49.37998358384035,0.2837519,17.81849,-23.063478584226512,19.28671,-21.595258584226514,17.29264,-23.589328584226514
144,164.8531345456173,51.50298542159446,0.29725394,18.0846,-22.91324857035202,19.47372,-21.52412857035202,17.5344,-23.463448570352018
145,11.005681503889594,0.11512628015515793,0.21751513,17.500729999999997,-22.726719017277482,18.88606,-21.34138901727748,16.98449,-23.242959017277478
146,328.70772308733183,0.9307010680798008,0.21277449999999998,17.193260000000002,-22.980540877015223,18.79574,-21.378060877015226,16.69183,-23.481970877015225
147,142.2565611010113,4.093661836416964,0.26911,17.78688,-22.96354445375898,19.36231,-21.38811445375898,17.336270000000003,-23.41415445375898
148,238.07709789196048,11.376713168976355,0.22211607,17.639039999999998,-22.63945384458228,19.060679999999998,-21.21781384458228,17.1616,-23.11689384458228
149,259.26821286292005,29.58420162707429,0.28197643,18.81861,-22.047744954385557,20.33298,-20.533374954385557,18.275270000000003,-22.591084954385554
150,220.06088760893613,3.69502595456004,0.28512084,17.3988,-23.495145892710248,19.00273,-21.89121589271025,16.91939,-23.97455589271025
151,162.64353821852654,16.791640649838964,0.25912070000000004,18.10397,-22.55287434621283,19.54849,-21.108354346212828,17.57129,-23.085554346212827
152,116.44208494624,32.59167689325448,0.22626035,17.48347,-22.840173720916628,18.95438,-21.369263720916628,16.95186,-23.37178372091663
153,136.1598316670783,30.65665028995873,0.26633018,17.69722,-23.02748847252002,19.3095,-21.41520847252002,17.12444,-23.60026847252002
154,128.03637964946702,4.321751725284332,0.20769438,16.98198,-23.13309116737932,18.26203,-21.85304116737932,16.73565,-23.37942116737932
155,234.98766485131839,10.59143057836811,0.21156309999999998,17.84836,-22.311554826409463,19.20702,-20.952894826409462,17.31655,-22.843364826409463
156,134.44993217419042,59.490382361352495,0.20741145,17.12756,-22.984201413352142,18.49419,-21.61757141335214,16.61749,-23.49427141335214
157,189.42774616031826,21.428865981277557,0.2601094,17.687260000000002,-22.978993252476734,19.27675,-21.389503252476736,17.1798,-23.486453252476736
158,249.81299550086,23.60992148062289,0.22056203,17.89811,-22.363252707802484,19.25845,-21.002912707802484,17.33993,-22.921432707802484
159,228.1536173160757,35.301862755539155,0.22719136,17.300829999999998,-23.032851585771745,18.64461,-21.689071585771742,16.7837,-23.549981585771743
160,166.27529274962666,49.82797610955804,0.23396757,17.54869,-22.85692819241865,19.00204,-21.40357819241865,17.02502,-23.38059819241865
161,327.297866520565,2.1289619845025234,0.23219109,17.75327,-22.633676708748645,19.31511,-21.071836708748645,17.19736,-23.189586708748646
162,345.9169772001915,16.851105029337855,0.26498067,18.37793,-22.334205008087423,20.05602,-20.656115008087422,17.751920000000002,-22.96021500808742
163,149.48820176969988,15.958257520125274,0.24405947,17.68453,-22.824741123800546,19.12014,-21.389131123800546,17.17971,-23.329561123800545
164,249.5549061622321,48.04322867169086,0.24349506,17.63372,-22.869859350715227,19.57724,-20.926339350715228,17.1169,-23.386679350715227
165,23.0906496117093,27.73175750664151,0.29135317,18.84061,-22.107204377015844,20.47371,-20.474104377015845,18.19985,-22.747964377015844
166,145.79759939722246,6.4120372362401294,0.21621938,17.41137,-22.801523508418715,18.725579999999997,-21.48731350841872,16.87678,-23.336113508418716
167,210.69995543957702,1.2220674571755108,0.2575905,18.416439999999998,-22.22577691405044,19.779989999999998,-20.86222691405044,17.87193,-22.770286914050438
168,172.58448453666855,10.462366453277337,0.20938772,17.13769,-22.997103427127065,18.43954,-21.695253427127064,16.655070000000002,-23.479723427127063
169,184.91671156898087,45.601796715946506,0.23205855,17.3549,-23.03064838758724,18.80635,-21.579198387587244,16.82374,-23.56180838758724
170,221.8651191203617,13.299765733044104,0.20126596,17.53799,-22.500830975796596,18.80946,-21.229360975796595,17.077379999999998,-22.9614409757966
171,193.99198694324357,9.706861470181767,0.22863764,17.46717,-22.882029927524787,18.91459,-21.434609927524786,16.94858,-23.400619927524787
172,246.76369867603665,26.02636671828557,0.22854944,17.51673,-22.831526152482564,18.832160000000002,-21.51609615248256,16.97101,-23.377246152482563
173,140.6382096463221,4.817116560054606,0.26657653,18.04821,-22.678787397750522,19.56011,-21.16688739775052,17.50239,-23.224607397750525
174,151.2523806877035,9.485979997190547,0.27141170000000003,18.34587,-22.425662988227717,19.73571,-21.035822988227718,17.92215,-22.84938298822772
175,168.11366481989353,20.097776750290173,0.20935936,17.95456,-22.179904334831335,19.28802,-20.846444334831336,17.46404,-22.670424334831335
176,29.171297601658296,4.886722475029828,0.22492863,17.34425,-22.964969087097185,18.669729999999998,-21.639489087097186,16.828689999999998,-23.480529087097185
177,179.62974977009446,8.302039068514636,0.26620078,17.92426,-22.79924539037749,19.43628,-21.28722539037749,17.3912,-23.33230539037749
178,25.33457969140744,27.916652290583066,0.25751802,17.56984,-23.07168208297398,19.22046,-21.42106208297398,17.11753,-23.52399208297398
179,12.34846650533308,26.126257314235897,0.24317697,17.85643,-22.64393622465587,19.39994,-21.10042622465587,17.33359,-23.16677622465587
180,29.16194599396114,0.8420936536692321,0.22516195,17.44286,-22.868891994946946,19.144070000000003,-21.167681994946943,17.024720000000002,-23.287031994946943
181,138.1134594393323,42.59587668544437,0.2714994,17.690939999999998,-23.08139400843909,19.53119,-21.24114400843909,17.28712,-23.485214008439087
182,197.2371083009364,26.22590492131644,0.24494053,17.785320000000002,-22.732811945566798,19.21366,-21.3044719455668,17.281370000000003,-23.236761945566798
183,1.7072455389167658,25.014937794222387,0.23657754,18.108179999999997,-22.324634249800624,19.47162,-20.96119424980062,17.52947,-22.90334424980062
184,233.7209998478291,8.901581187769283,0.22895053,17.70192,-22.650625268355213,19.25007,-21.102475268355214,17.20574,-23.146805268355216
185,193.96541396955456,28.515570388798675,0.25290623,17.54424,-23.0526964952945,18.94184,-21.6550964952945,17.00047,-23.5964664952945
186,190.43785650370262,29.752394549227834,0.23990454,17.30769,-23.159393607611406,18.635379999999998,-21.83170360761141,16.805989999999998,-23.66109360761141
187,5.201150139995492,2.0494403926454425,0.28669759999999994,18.32388,-22.5837960825743,19.98977,-20.917906082574298,17.76055,-23.1471260825743
188,43.08253190245989,-4.122082997785446,0.24604657,17.75295,-22.776263913169224,19.06749,-21.461723913169223,17.30846,-23.220753913169222
189,255.09774708283402,42.9395279488569,0.21603526,17.79052,-22.4202987069338,19.19085,-21.0199687069338,17.27964,-22.9311787069338
190,341.975212059267,15.688277428807723,0.2809103,18.47479,-22.38214578901779,20.28279,-20.57414578901779,17.86129,-22.99564578901779
191,194.44272667307754,48.91298509263086,0.27522835,18.184060000000002,-22.62211446371566,19.8271,-20.979074463715662,17.72756,-23.078614463715663
192,146.19647599063515,15.23252903378218,0.2565464,17.67444,-22.957750198270194,19.46954,-21.162650198270196,17.13871,-23.493480198270195
193,213.5259973157353,1.8702241401008528,0.24491069,17.781270000000003,-22.73656232544602,19.187,-21.33083232544602,17.20996,-23.307872325446024
194,176.67067876951728,9.657487538583835,0.26281568,17.9107,-22.78113998921689,19.44171,-21.250129989216887,17.35746,-23.334379989216888
195,209.28052577491368,30.71468684541205,0.20583378,17.42922,-22.66400874484635,18.88305,-21.21017874484635,16.88866,-23.20456874484635
196,151.64240697434926,27.306606765121483,0.21874894,17.77696,-22.46427452195366,19.1254,-21.11583452195366,17.287860000000002,-22.953374521953656
