,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
87,162.42974928122442,44.343221711158186,0.24361615,17.05282,-23.451981502145156,18.580189999999998,-21.924611502145158,16.61184,-23.892961502145155
88,213.21738414417544,29.241263031144467,0.22229002,16.9535,-23.326904513039196,18.39527,-21.885134513039194,16.400170000000003,-23.88023451303919
89,225.3677263498621,21.5732917185749,0.26735726,16.9896,-23.74463859529988,18.50787,-22.226368595299878,16.39425,-24.33998859529988
90,133.80840818919577,18.512900279956213,0.27713883,17.430979999999998,-23.39236903552638,18.95451,-21.868839035526378,16.86348,-23.959869035526378
91,187.06727152392543,49.839512232617615,0.2711765,16.70748,-24.061903579376096,18.5011,-22.268283579376096,16.16137,-24.608013579376095
92,21.10716365789992,32.81612756617045,0.274518,17.11942,-23.680340663029906,18.777929999999998,-22.02183066302991,16.55789,-24.241870663029907
93,144.13270306899253,23.70984784697176,0.21000163,16.29221,-23.84969722372993,17.56646,-22.57544722372993,15.714170000000001,-24.427737223729928
94,354.48391584549563,24.84262846801009,0.29328606,17.284000000000002,-23.680305759194315,19.00328,-21.961025759194317,16.55878,-24.40552575919432
95,23.61414061266134,4.535618520155236,0.26080874,17.22371,-23.44917861834985,18.81831,-21.85457861834985,16.67065,-24.002238618349853
96,134.15444016784807,29.93329252336432,0.28859723,17.53613,-23.387995786367334,19.16056,-21.763565786367334,16.91771,-24.006415786367334
97,128.27714901139893,21.31326080488649,0.22996865,16.529410000000002,-23.83399164216365,17.95084,-22.412561642163652,16.07483,-24.288571642163653
98,232.81702338734542,9.977757565893665,0.26199198,17.2656,-23.418478032042017,18.83697,-21.847108032042016,16.75226,-23.931818032042017
99,139.96098021006375,35.845901535803215,0.2268703,16.85868,-23.47154430877564,18.33385,-21.99637430877564,16.34016,-23.99006430877564
100,191.76283648729495,18.55323490185862,0.23685905,16.70126,-23.734471056510376,18.07017,-22.365561056510376,16.17374,-24.26199105651038
101,219.92029559507807,8.883813466761739,0.26732278,17.50759,-23.22632920762034,19.274720000000002,-21.459199207620337,16.91936,-23.814559207620338
102,3.874980338829516,33.489750808928555,0.25376993,17.13276,-23.47258319433782,18.654120000000002,-21.951223194337818,16.481379999999998,-24.123963194337822
103,346.2303326166584,15.794336837088258,0.23789258,17.50996,-22.936452428378303,19.19314,-21.253272428378303,16.91451,-23.531902428378302
104,222.592427225177,18.961228352632848,0.28506133,17.34385,-23.549576321388766,19.06257,-21.830856321388765,16.834429999999998,-24.05899632138877
105,33.607401172134146,-6.461171768884888,0.24430668,16.60021,-23.911550285941974,18.17869,-22.333070285941975,16.06614,-24.445620285941974
106,174.68643379977615,10.473666042742089,0.24473482,16.7799,-23.73616575073954,18.082279999999997,-22.433785750739546,16.31341,-24.20265575073954
107,143.4931452543705,7.2531405334356345,0.25087816,17.11682,-23.460272156953696,18.46133,-22.115762156953696,16.576610000000002,-24.000482156953694
108,157.81184706090323,60.59668199517023,0.26077816,17.516070000000003,-23.156528816772028,19.11903,-21.55356881677203,17.00146,-23.67113881677203
109,247.06322223445358,43.81343657352212,0.2660382,17.436339999999998,-23.285653057530613,18.88905,-21.83294305753061,16.85991,-23.86208305753061
110,125.1361894647277,3.694690611886345,0.2559123,17.27044,-23.355642444320274,18.77819,-21.847892444320276,16.75098,-23.875102444320277
111,2.5639110471460067,6.679155587573407,0.29119322,17.54488,-23.401565180019453,19.42495,-21.521495180019453,16.99308,-23.953365180019453
112,220.26483799122508,28.616809236339368,0.25791162,17.74629,-22.899003173783388,19.30172,-21.343573173783387,17.13054,-23.514753173783387
113,221.93678798583926,23.40425081265904,0.28106679999999995,17.61732,-23.241000510834354,19.166539999999998,-21.691780510834356,17.13271,-23.725610510834354
114,176.84709462633668,33.53155382185082,0.21771674,16.98285,-23.246856556069226,18.48947,-21.740236556069224,16.47484,-23.754866556069224
115,201.5660098541732,48.874797974813156,0.28626758,17.25895,-23.64498843765392,18.86325,-22.04068843765392,16.83698,-24.06695843765392
116,223.0843748755317,20.487510971526934,0.27894422,17.17574,-23.663739040703316,18.7975,-22.041979040703318,16.64799,-24.191489040703317
117,359.17647015520265,11.483640398950179,0.2996263,17.63328,-23.384427229010377,19.44118,-21.576527229010377,17.00433,-24.013377229010377
118,155.328809900825,14.159429169436107,0.27954759999999995,17.89819,-22.946658439307633,19.7305,-21.114348439307633,17.40767,-23.437178439307633
119,217.5283690551016,20.595063406389734,0.25224257,16.68983,-23.900628873066736,18.55779,-22.032668873066736,16.182679999999998,-24.40777887306674
120,322.51658630286215,-0.35224987242791234,0.24450439,17.16637,-23.34737936198455,18.74407,-21.76967936198455,16.59927,-23.91447936198455
121,5.942100101881351,7.299080500010644,0.2724511,16.79075,-23.99026121214634,18.494979999999998,-22.28603121214634,16.24296,-24.53805121214634
122,184.18929139543442,45.236178900218064,0.25033644,17.10269,-23.46907651116319,18.69428,-21.87748651116319,16.59535,-23.97641651116319
123,232.32452951416997,10.342058828000855,0.22362988,17.24608,-23.04899547495142,18.76584,-21.529235474951417,16.69537,-23.599705474951417
124,227.14975752859038,32.955196288259074,0.2114245,16.58324,-23.575081400879103,18.06069,-22.097631400879102,16.0993,-24.059021400879104
125,149.07984732776148,28.199174226445717,0.21524402,16.18214,-24.019743797395687,17.45897,-22.742913797395687,15.704460000000001,-24.497423797395687
126,238.32859665733287,51.12359185181301,0.24114442,16.92868,-23.55106289333432,18.530160000000002,-21.949582893334316,16.43952,-24.040222893334317
127,192.65428122097077,31.314721799243785,0.2593497,16.81822,-23.84080654918326,18.281370000000003,-22.377656549183257,16.18755,-24.471476549183258
128,243.07225954463095,27.789067743063327,0.29149333,17.931079999999998,-23.017933600018853,19.64409,-21.304923600018853,17.40993,-23.539083600018852
129,148.96203970036572,36.1500141471631,0.2102699,17.04821,-23.09679982110966,18.42205,-21.72295982110966,16.51432,-23.63068982110966
130,178.8762634017454,14.778652466859732,0.22495958,17.25132,-23.058235217846295,18.76775,-21.541805217846296,16.5954,-23.714155217846294
131,189.67289873696805,9.475766975741337,0.22824667,16.77647,-23.568543835236223,18.30187,-22.043143835236222,16.262620000000002,-24.08239383523622
132,195.83752033960891,40.84372687564596,0.28094473,17.432779999999998,-23.42446048871952,19.14509,-21.71215048871952,16.945339999999998,-23.91190048871952
133,333.38408010029616,26.539850992980572,0.2962151,17.91625,-23.07285664878982,19.66774,-21.321366648789823,17.27736,-23.71174664878982
134,156.2566859361579,4.033999118139687,0.21812469,16.42045,-23.813818700297364,17.90747,-22.326798700297363,15.90339,-24.33087870029736
135,126.93480764632127,1.617913880381313,0.26205343,17.39419,-23.290467867679663,18.993920000000003,-21.69073786767966,16.86929,-23.81536786767966
136,181.107660317191,14.722926107135413,0.262916,17.39809,-23.294693802392263,18.777,-21.915783802392262,16.866410000000002,-23.82637380239226
137,202.58481888728542,62.218842752827435,0.24676006,17.29281,-23.24352839868649,18.568939999999998,-21.96739839868649,16.78089,-23.75544839868649
138,358.78608938626724,1.9793836899110848,0.23028609,17.1472,-23.219577490436837,18.478479999999998,-21.88829749043684,16.64336,-23.723417490436837
139,132.29458529865641,37.51931278447002,0.23118602,17.03942,-23.336904611946174,18.487560000000002,-21.888764611946172,16.460910000000002,-23.915414611946172
140,10.961456632441923,20.66667622862271,0.20393056,16.20103,-23.86966633261557,17.61448,-22.45621633261557,15.67109,-24.39960633261557
141,326.3100304499577,3.7422219051427854,0.25428942,17.44464,-23.165746893120122,19.15418,-21.45620689312012,16.95955,-23.650836893120122
142,151.9350202814342,20.13001691623089,0.2658954,17.03845,-23.682214017936165,18.50367,-22.216994017936166,16.51011,-24.210554017936165
143,177.3126347102422,48.18477981775842,0.29229268,17.56792,-23.387922793197205,19.33854,-21.617302793197208,17.051070000000003,-23.904772793197203
144,132.6452348454054,53.97596706798379,0.24903463,17.5155,-23.043424891125657,19.11865,-21.440274891125657,16.928520000000002,-23.630404891125654
145,348.16098827717246,12.074717543909895,0.27318504,16.85875,-23.928933938898254,18.33417,-22.453513938898254,16.27806,-24.509623938898255
146,144.69889038167804,53.6331339355464,0.20646055,16.50451,-23.596096991762256,17.81005,-22.290556991762255,16.06936,-24.031246991762256
147,246.7759741150721,46.985510242256574,0.27265713,17.6022,-23.1806860337698,19.19135,-21.5915360337698,17.05688,-23.7260060337698
148,213.5731575040543,24.33904864180702,0.29081145,17.48968,-23.453494369827375,19.12666,-21.816514369827374,16.917379999999998,-24.025794369827377
149,177.65852176756488,46.99219676582375,0.23796724,17.226470000000003,-23.220712370309474,18.642329999999998,-21.80485237030948,16.69027,-23.756912370309475
150,147.17304062464285,19.86728019913125,0.21159968,16.74995,-23.410385210336777,18.17677,-21.983565210336774,16.29644,-23.863895210336775
151,223.32114451545695,53.29015482827115,0.2862255,17.599629999999998,-23.303942409514413,19.16349,-21.74008240951441,17.06813,-23.83544240951441
152,189.00440729272992,53.39448437389322,0.2538839,17.280820000000002,-23.325630536246674,18.89625,-21.710200536246678,16.82059,-23.785860536246677
153,204.5180683896729,16.49470564493291,0.24131073,17.46655,-23.014886368443737,19.071360000000002,-21.410076368443736,16.95511,-23.526326368443737
154,137.16304506630746,59.75365623880023,0.24625602,17.137220000000003,-23.394087327417136,18.67103,-21.86027732741714,16.6143,-23.91700732741714
